HOUSE_HI01_HANABUSA_YOUR_VOICE	XCX78YyJ1eM
HOUSE_IA02_ARCHER_CONSTITUTION	U3lcRX_aBeM
HOUSE_IA02_ARCHER_LOEBSACK_GONE_TOO_FAR	ESewpV1pzV8
HOUSE_IA02_ARCHER_NEXT_GENERATION	q8tZOdGIjHA
HOUSE_IA02_LOEBSACK&DCCC_ARCHER_UNFAIR_TRADE	q9h6X8BeB-8
HOUSE_IA02_LOEBSACK_ANOTHER_JOB	y4LpqpQ5OY4
HOUSE_IA02_LOEBSACK_ARCHER_WHOA	y4Op6NofnHo
HOUSE_IA02_LOEBSACK_THEY_FOUGHT_FOR_US	
HOUSE_IA02_LOEBSACK_WHAT'S_RIGHT	wGFfUpocfno
HOUSE_IA03_LATHAM_BOSWELL'S_ATTACK	
HOUSE_IA03_LATHAM_BOSWELL'S_RECORD	SXBUTvljJrs
HOUSE_IA03_LATHAM_BOSWELLS_ALLIES	n89tbXzm3xA
HOUSE_IA03_LATHAM_BOSWELL_ATTACKING	pmmpiq_JKt4
HOUSE_IA03_LATHAM_BOSWELL_LOOK_AT_HIS_RECORD	qG37Cd4ye7A
HOUSE_IA03_LATHAM_BOSWELL_YOU_MAKE_YOUR_CHOICE	QC1u0ZZ9SUA
HOUSE_IA03_LATHAM_IN_THE_LAST_FOUR_YEARS	KgiQ92mvim8
HOUSE_IA03_LATHAM_IOWA_COMMON_SENSE	9FgGwwUAHn8
HOUSE_IA03_LATHAM_REAL_WORLD_CONSEQUENCES	cP9oQ-8lAxE
HOUSE_IA03_LATHAM_SUSAN_JAENKE_KILLED_IN_IRAQ	Z1GZQd3mdsA
HOUSE_IA04_KING&NRCC_LIKE_HIM	GQlDxT5IBIQ
HOUSE_IA04_KING_LAND_60	JWCXEgv5miE
HOUSE_IA04_KING_MARILYN	97b5iet9LAE
HOUSE_IA04_KING_ON_THE_BRINK	2r2HVEU2yck
HOUSE_IA04_KING_THAT'S_WHAT_LIBERALS_DO	VBNv3dQ7JDc
HOUSE_IA04_KING_TRUTH	fXeYdWsDhDI
HOUSE_IA04_KING_WELL_IT'S_ALMOST_OVER	BLt0z1r_btM
HOUSE_IA04_VILSACK&DCCC_BILL_CLINTON_ENDORSEMENT	xcZDyOEdYrc
HOUSE_IA04_VILSACK_7_LAYER_SALAD	mgReeVaG1CQ
HOUSE_IA04_VILSACK_BILL_CLINTON_ENDORSEMENT	xcZDyOEdYrc
HOUSE_IA04_VILSACK_KING_VOTED_WITH_THEM	FxJXpseWyac
HOUSE_IA04_VILSACK_PROTECT	DyFItYWMbgw
HOUSE_IA04_VILSACK_SPEAK	XLNQ1EM4iRo
HOUSE_IA04_VILSACK_SPENT_WHOLE_LIFE_AS_TEACHER	3qzc77LCMqs
HOUSE_IA04_VILSACK_WHO_IS_STEVE_KING	IbLw_GGChc8
HOUSE_ID02_LEFAVOUR_SET_POLITICS_ASIDE	toufttkEpZo
HOUSE_ID02_LEFAVOUR_WORKED_TO_STOP_BILLS	Hr6l5wHB7sw
HOUSE_IL08_DUCKWORTH&DCCC_WALSH_DEABEAT_DAD	
HOUSE_IL08_DUCKWORTH_EXTRA_MILE	
HOUSE_IL08_DUCKWORTH_FUELED	
HOUSE_IL08_DUCKWORTH_MY_DAD_WAS_A_PROUD_MAN	O9L-19OQS04
HOUSE_IL08_DUCKWORTH_THE_HARD_WAY	
HOUSE_IL08_DUCKWORTH_WALSH_DEADBEAT_DAD	
HOUSE_IL08_DUCKWORTH_WALSH_TOO_EXTREME	
HOUSE_IL10_DOLD_MODERATE	
HOUSE_IL10_DOLD_SCHNEIDER_ATTACKS_LAUGHABLE	
HOUSE_IL10_DOLD_SCHNEIDER_STICK_US_WITH_THE_BILL	
HOUSE_IL11_BIGGERT_FOSTER_LAID_OFF_EMPLOYEES	
HOUSE_IL11_BIGGERT_FOSTER_LAID_OFF_WORKERS	
HOUSE_IL11_FOSTER_BIGGERT_A_WHOPPER	l_wHzEbaR64
HOUSE_IL11_FOSTER_BIGGERT_NOW_FALSE_ATTACKS	
HOUSE_IL11_FOSTER_BIGGERT_THIRTY_YEARS_IN_POLITICS	
HOUSE_IL11_FOSTER_IF_YOU_LOOK_AT_THE_FACTS	uMf83oi9ok8
HOUSE_IL11_FOSTER_STRONG_MIDDLE_CLASS	KRoCsW4dwv8
HOUSE_IL12_ENYART&DCCC_PLUMMER_CLAIM	
HOUSE_IL12_ENYART&DCCC_PLUMMER_CUT_TAXES_FOR_MILLIONAIRES	
HOUSE_IL12_ENYART&DCCC_TRACK	YRGl0Yn_uDk
HOUSE_IL12_ENYART_BACK_ON_TRACK	YRGl0Yn_uDk
HOUSE_IL12_ENYART_LEVEL	H4BFXlWyhSM
HOUSE_IL12_ENYART_MY_FATHER	H4BFXlWyhSM
HOUSE_IL12_ENYART_PLUMMER_A_MYTH	
HOUSE_IL12_ENYART_STARTED_OUT_AT_CATERPILLAR	MILVA-CD-xg
HOUSE_IL12_PLUMMER&NRCC_BUT_I_DO	
HOUSE_IL12_PLUMMER_AT_A_CROSSROADS	VuVy6PA6xdY
HOUSE_IL12_PLUMMER_CHOICES	nvURbRS5bJk
HOUSE_IL12_PLUMMER_ECONOMY_HURTING	
HOUSE_IL12_PLUMMER_ECONOMY_REV	
HOUSE_IL12_PLUMMER_UNEMPLOYMENT_CLIMBING	
HOUSE_IL13_DAVIS&NRCC_GILL_ISN'T_TELLING_TRUTH	
HOUSE_IL13_DAVIS_CANCER	8ICV8oKgkEY
HOUSE_IL13_DAVIS_EVERY_CHILD_IN_AMERICA	
HOUSE_IL13_DAVIS_FOR_THEM	kKQnNoJSbdw
HOUSE_IL13_DAVIS_FOR_THEM_REV	kKQnNoJSbdw
HOUSE_IL13_DAVIS_GILL_ON_SPENDING	
HOUSE_IL13_DAVIS_GILL_WASTING_TAX_DOLLARS	
HOUSE_IL13_DAVIS_GILL_WE_KNOW	
HOUSE_IL13_DAVIS_JOBS	Xikzcy9vxCA
HOUSE_IL13_GILL&DCCC_LEGALIZED_BRIBERY	CSor1Zkn024
HOUSE_IL13_GILL_ALL_THE_NASTY_TV_COMMERCIALS	FYKUoXymEM8
HOUSE_IL13_GILL_DISHES	_6JwAA2Ak-Q
HOUSE_IL13_GILL_MITT_OR_MATT	
HOUSE_IL13_GILL_POLLY	TH4tQAbMLGQ
HOUSE_IL13_GILL_SPELL	j88Wy0oU7D0
HOUSE_IL13_GILL_SUSAN	6R4ASYgfRAs
HOUSE_IL17_BUSTOS&DCCC_COURT	ZWWjxSZVMpU
HOUSE_IL17_BUSTOS_EVERY_SINGLE_PAYCHECK	y8whJSM32nY
HOUSE_IL17_BUSTOS_MY_FAMILY	
HOUSE_IL17_BUSTOS_SCHILLING_HOW_LOW	1otea1kjY64
HOUSE_IL17_BUSTOS_TOO_MANY_PEOPLE_WORK_HARD	THwCgUMMvS4
HOUSE_IL17_SCHILLING_BUSTOS_RECKLESS_RIDE	
HOUSE_IL17_SCHILLING_FRIENDS	Uze50-bbJCk
HOUSE_IL17_SCHILLING_JOBS	
HOUSE_IL17_SCHILLING_JOBS_45	
HOUSE_IL17_SCHILLING_JOBS_60	8eW2EKTvvDc
HOUSE_IL17_SCHILLING_LEADS_BY_EXAMPLE	wj-qJ1h0huc
HOUSE_IL17_SCHILLING_LEADS_BY_EXAMPLE_REV	l-lml1P02YA
HOUSE_IL17_SCHILLING_LET'S_GET_REAL	QmnZePvKRgQ
HOUSE_IL17_SCHILLING_WE_HAVE_TO_SAVE_MEDICARE	hwQ-PPbirAo
HOUSE_IL18_SCHOCK_FARMING	
HOUSE_IL18_SCHOCK_HELPS_VETERANS	XXjdEewI_jg
HOUSE_IL18_SCHOCK_WHY_CONGRESS	Y2uMIwUnWGw
HOUSE_IN02_MULLEN&IDCVC_UP_AGAINST	7sGbzfnNj1w
HOUSE_IN02_MULLEN&IDCVC_WALORSKI_TURNED_HER_BACK	gSWQiHmE3xY
HOUSE_IN02_MULLEN_FOR_WHAT'S_RIGHT	6Yg3y1jqSjw
HOUSE_IN02_MULLEN_HIDDEN_BEHIND_THESE_ADS	z12vTOUV-H0
HOUSE_IN02_MULLEN_LUMBER_YARD	eJFbvfb74Ec
HOUSE_IN02_MULLEN_RUNNING	Nc-PZNhpOtM
HOUSE_IN02_MULLEN_UP_AGAINST	7sGbzfnNj1w
HOUSE_IN02_MULLEN_WASHINGTON_BICKERING_POLITICIANS	3NA1ZM1rH7A
HOUSE_IN02_WALORSKI&NRCC_AFTER_FIVE_YEARS	3hPPAWaN4rA
HOUSE_IN02_WALORSKI&NRCC_TRILLIONS_IN_NEW_DEBT	45iQWcfBqEY
HOUSE_IN02_WALORSKI_AMERICA'S_DEBT	aoUvGW-IUH8
HOUSE_IN02_WALORSKI_BREAST_CANCER	o3bouxK8LlU
HOUSE_IN02_WALORSKI_COMMITMENT	XstHTSt0d8A
HOUSE_IN02_WALORSKI_DC_INSIDER	q6nuiTElf04
HOUSE_IN02_WALORSKI_FALSE_ATTACKS	buRNAu7flVQ
HOUSE_IN02_WALORSKI_HOOSIERS_WEIGH_IN	uPqSYa2QHLQ
HOUSE_IN02_WALORSKI_MEDICAL_DEVICES	DehY-fsyQDs
HOUSE_IN02_WALORSKI_MULLEN_PACKED_UP_HIS_BAGS	3hPPAWaN4rA
HOUSE_IN02_WALORSKI_ONE_OF_US	-mXLGUvh-u4
HOUSE_IN02_WALORSKI_ON_OUR_SIDE	Bte-2itzfyk
HOUSE_IN02_WALORSKI_THE_DIFFERENCE	45raGSWyez8
HOUSE_IN08_BUCSHON_COORKS_MY_GUY_REV	
HOUSE_IN08_BUCSHON_CROOKS_MY_GUY	
HOUSE_IN08_BUCSHON_DEFIBRILLATOR	3X8moK3Q1HE
HOUSE_IN08_BUCSHON_DO_NO_HARM	
HOUSE_IN08_BUCSHON_OATH	aSyJhccZnPw
HOUSE_IN08_BUCSHON_SACRED	FQQ_AU146VA
HOUSE_IN08_CROOKS&DCCC_ROMNEY_AND_OBAMA	OBBsIUiI3HM
HOUSE_IN08_CROOKS_CHINA	m3YyKME0HlI
HOUSE_IN08_CROOKS_DIFFERENCE_ON_JOBS	KGJYn5GBR-o
HOUSE_IN08_CROOKS_HOOSIER_STORY	2hCgdJnyKZ8
HOUSE_IN08_CROOKS_HOW_MANY_YEARS	-uHww3NyRDA
HOUSE_IN08_CROOKS_PAKISTAN_DISGUSTING	KPKuBn9Abqo
HOUSE_IN09_YODER_FOR_GENERATIONS	tBR7m4syIMI
HOUSE_IN09_YODER_YOUNG_COMPROMISE_DIRTY_WORD	d2sVO21bNVU
HOUSE_IN09_YOUNG_CALL_IT_OBAMACARE	kE9kaOhaJJ0
HOUSE_IN09_YOUNG_DAVID_DECKARD	
HOUSE_IN09_YOUNG_DAVID_DECKARD_60	6kwprs3eBT4
HOUSE_IN09_YOUNG_THIS_PLANT_HELPED	96GizktJJGc
HOUSE_IN09_YOUNG_YOU_DON'T_JUST_HAVE_A_CONGRESSMAN	Each3d8gbVY
HOUSE_IN09_YOUNG_YOU_HAVE	Each3d8gbVY
HOUSE_KY06_BARR&NRCC_ECONOMY_STRUGGLING	bB0QrShwGKM
HOUSE_KY06_BARR_BETTER_FUTURE	jmiihCCTPuE
HOUSE_KY06_BARR_CAROL_BARR_BIRTH	
HOUSE_KY06_BARR_CHANDLER_DESPERATE_LIE	
HOUSE_KY06_BARR_CHANDLER_DESPERATE_LIE_REV	
HOUSE_KY06_BARR_CHANDLER_JUST_THE_BEGINNING	
HOUSE_KY06_BARR_CHANDLER_LIES_TO_KEEP_HIS_JOB	sJjJkjLryZw
HOUSE_KY06_BARR_CHANDLER_SURE_CAN_PICK_'EM	
HOUSE_KY06_BARR_COAL_MINERS_SPEAK_OUT	qi53_ma6Hd0
HOUSE_KY06_BARR_DEVASTATING	LjYk6R4SHt0
HOUSE_KY06_BARR_HALLOWEEN	PsZrDy6hWeA
HOUSE_KY06_BARR_I'VE_SAID_FOR_WEEKS_NOW_60	_9N5UjN3n34
HOUSE_KY06_BARR_MADE_A_MISTAKE_IT_WAS_DUMB	s3eKepOKCFs
HOUSE_KY06_BARR_SAVES_IT	esCXucIlU-8
HOUSE_KY06_BARR_SMALL_BUSINESSES	2KMbRsHt5Vg
HOUSE_KY06_BARR_THE_TRUTH	
HOUSE_KY06_BARR_THIS_IS_MY_LIFE_60	Wv1aNTZkxnc
HOUSE_KY06_CHANDLER&DCCC_BARR_NO_SHAME	DhvmrKOd1nA
HOUSE_KY06_CHANDLER_BARR_GOT_CAUGHT	
HOUSE_KY06_CHANDLER_BARR_WHAT'S_REALLY_DUMB	TMstSkLZZcY
HOUSE_KY06_CHANDLER_BELIEF	RaA3R1Zr4fM
HOUSE_KY06_CHANDLER_BICKERING_KIDS	Hu2Xyv-hfBY
HOUSE_KY06_CHANDLER_BIG_LIE	Nbv2lfWrnWc
HOUSE_KY06_CHANDLER_BOB_ORBACH	9zEWzAF0B98
HOUSE_KY06_CHANDLER_GINGER_SANDERS	bMWAh-enazU
HOUSE_KY06_CHANDLER_HAPPY_CHANDLER_ALWAYS_LOOKED_OUT	lztvxPhCUfM
HOUSE_KY06_CHANDLER_JOBS_AT_RISK	mYsGOCxR8wk
HOUSE_KY06_CHANDLER_PROBLEM	inAhj737QMk
HOUSE_KY06_CHANDLER_STEPPED_IN	4VcZlNaIqaU
HOUSE_KY06_CHANDLER_TODD_GARDNER	
HOUSE_LA03_BOUSTANY_FIRST_OFFSHORE_RIG	
HOUSE_LA03_BOUSTANY_FOR_THE_LAST_EIGHT_YEARS	
HOUSE_LA03_BOUSTANY_JANUARY_FIRST	
HOUSE_LA03_BOUSTANY_JOB_KILLING_REGULATION	
HOUSE_LA03_BOUSTANY_JUST_PLAIN_WRONG	
HOUSE_LA03_BOUSTANY_LANDRY'S_LYING	
HOUSE_LA03_BOUSTANY_LANDRY_ON_TAXES	
HOUSE_LA03_BOUSTANY_LANDRY_SALES_TAX	
HOUSE_LA03_BOUSTANY_MANY_FALSE_THINGS	
HOUSE_LA03_BOUSTANY_STRENGTH_OF_ECONOMY	
HOUSE_LA03_BOUSTANY_WASHINGTON_IS_A_MESS	
HOUSE_MA04_BIELAT_TITLES	pUodYutrF54
HOUSE_MA04_KENNEDY_THE_CHOICE_IS_YOURS	En6lknowPCM
HOUSE_MA04_KENNEDY_WE'VE_GOT_A_MESSAGE	nr33ak6OIxs
HOUSE_MA06_TIERNEY&DCCC_AGENDA	TUu4r2jHmns
HOUSE_MA06_TIERNEY&DCCC_TISEI_IT_IS_WAS_IT_IS	uDeohqhp4GI
HOUSE_MA06_TIERNEY_MY_WIFES_FAMILY	
HOUSE_MA06_TIERNEY_TISEI_DISTRACT	_iH_d8T1pN4
HOUSE_MA06_TISEI_DEMOCRATS_FOR_TISEI	FcytJK4lEpo
HOUSE_MA06_TISEI_THIS_DISTRICT	3iW7In13GRg
HOUSE_MA06_TISEI_TIERNEY_BIGGEST_LIAR_IN_THE_WORLD	
HOUSE_MA06_TISEI_WE_ALREADY_LEARNED	StxVlA6pf0g
HOUSE_MA06_TISEI_WE_WON'T_VOTE_FOR_TIERNEY	3g0ui1i5UDA
HOUSE_MD02_JACOBS_BILLS_PILE_UP	Wy93NOBOqHw
HOUSE_MD02_RUPPERSBERGER_HOUR_DRIVE_FROM_HERE_TO_DC	
HOUSE_MD06_DELANEY_BARTLETT_IDEOLOGUE	
HOUSE_MD06_DELANEY_GET_IN_THERE_AND_FIX_IT	
HOUSE_MD06_DELANEY_LET'S_MOVE_ON	
HOUSE_ME01_PINGREE_MAKE_IT_IN_MAINE	5PcJwzSTrPA
HOUSE_ME01_PINGREE_MAKE_IT_IN_MAINE_REV	5PcJwzSTrPA
HOUSE_ME01_PINGREE_PROTECTING_OUR_VETERANS	
HOUSE_ME02_MICHAUD_KNOWS_TOUGH_TIMES	94oJPlWQ3yU
HOUSE_ME02_MICHAUD_REPUBLICAN_LOUNGE	pORBLocI-Ow
HOUSE_ME02_MICHAUD_SNEAKERS	abk23lVpdzA
HOUSE_ME02_MICHAUD_VETERANS_VA	UoOWTBXIufc
HOUSE_ME02_RAYE_FIGHTING_FOR_MAINE_JOBS	wnB4SVHPiQ4
HOUSE_ME02_RAYE_MICHAUD_SAYS_HE'S_ONE_OF_US	WlrQZwnuqJI
HOUSE_ME02_RAYE_OLYMPIA_SNOWE_ENDORSEMENT	m97YO51n8co
HOUSE_ME02_RAYE_PROBLEM_SOLVER	efRDYlcYWKc
HOUSE_MT01_GILLAN&DCCC_INDEPENDENT_LEADER	iYCrAe11rj0
HOUSE_MT01_GILLAN_CAN	xyeBkcypyIQ
HOUSE_MT01_GILLAN_DO_RIGHT	afl7qHzdeCE
HOUSE_MT01_GILLAN_HASN'T_ELECT_A_WOMAN	FnV85atr0-M
HOUSE_MT01_GILLAN_JOBS	_mFJh4ynQ9o
HOUSE_MT01_GILLAN_SHE_IS	814Ycunf3jE
HOUSE_NC02_ELLMERS_CONSERVATIVE_VALUES	00QNJY-5zSc
HOUSE_NC02_ELLMERS_VERY_CONCERNED	ejESYF_Bybw
HOUSE_NC07_MCINTYRE&DCCC_KRULAK_ENDORSEMENT	FRWycQb0w2U
HOUSE_NC07_MCINTYRE_CARROLL_ENDORSEMENT	_LwUMYJBqOY
HOUSE_NC07_MCINTYRE_CONVERSE	hgypQze_VXU
HOUSE_NC07_MCINTYRE_DAWN_60	VJ_rsJZW4Y0
HOUSE_NC07_MCINTYRE_GREAT_PRIVILEGE	b8W4D8MPug4
HOUSE_NC07_MCINTYRE_KRULAK_ENDORSEMENT	FRWycQb0w2U
HOUSE_NC07_MCINTYRE_ROUZER_DISMANTLE_MEDICARE	2eCq-_dFJII
HOUSE_NC07_ROUZER_TRUTH_ABOUT_DAVID	EOApyDXrfKc
HOUSE_NC08_HUDSON&NRCC_HOOVER	fgMuGhKhp3A
HOUSE_NC08_HUDSON_DO_YOU_AGREE	JY2-3OSjWvM
HOUSE_NC08_HUDSON_HOOVER	fgMuGhKhp3A
HOUSE_NC08_HUDSON_THE_VALUE_OF_A_DOLLAR	qbigeBpX6lg
HOUSE_NC08_KISSELL_ACTUALLY_LISTENS_TO_YOU	eN9Jyy1M38s
HOUSE_NC08_KISSELL_BUY_AMERICAN	bKGlJtGvcig
HOUSE_NC08_KISSELL_LINDA_KEASLER	tsRPA4hYKYM
HOUSE_NC09_PITTENGER_AMERICA'S_GREATNESS	
HOUSE_NC09_PITTENGER_DECIDED_MODERATE	
HOUSE_NC09_PITTENGER_EFFECTIVE_AND_CONSERVATIVE	zr_iiuPFdzc
HOUSE_NC09_PITTENGER_FIT_RIGHT_IN	
HOUSE_NC09_PITTENGER_REAL_REPUBLICAN	
HOUSE_NC09_PITTENGER_SWEET_DEALS	
HOUSE_NC09_PITTENGER_THIS_COUNTRY	2-tGaaoCZM4
HOUSE_NC09_PITTENGER_TOUGH_COOKIE	vP9Tb7m1aW4
HOUSE_NC09_ROBERTS_ALWAYS_FIGHT_FOR_US	o5c_OP6YMA4
HOUSE_NC09_ROBERTS_YOU_PAID_INTO_MEDICARE	uSNLYtQWPT4
HOUSE_NC11_MEADOWS_BRIGHTER_FUTURE	
HOUSE_NC11_MEADOWS_BRIGHTER_FUTURE_20	
HOUSE_NC11_MEADOWS_CONSERVATIVE_CHRISTIAN_BUSINESSMAN	ueXlEMQjy_Q
HOUSE_NC11_MEADOWS_OBLIGATION	aDSRNSUIpZA
HOUSE_NC11_MEADOWS_RESPECTS_THE_DREAM	
HOUSE_NC11_MEADOWS_UNDERSTAND	
HOUSE_NC11_ROGERS_MOUNTAIN_VALUES	KG9Rx2MPDpo
HOUSE_NC11_ROGERS_SOME_THINGS	NJnoTaUt_KU
HOUSE_NC13_HOLDING_ANGEL_OF_ANZIO	Sj3elansBlU
HOUSE_NC13_HOLDING_STANDS_WITH_MITT_ROMNEY	
HOUSE_ND01_CRAMER_BIOGRAPHY	1nEf4L9Hh3w
HOUSE_ND01_CRAMER_CONSERVATIVE_VALUES	0ct-Bzaycdc
HOUSE_ND01_CRAMER_FAMILY	4PnriaHwrLI
HOUSE_ND01_CRAMER_FARMING	aijM02c5C34
HOUSE_ND01_CRAMER_GET_THE_NATIONAL_DEBT_UNDER_CONTROL	R0y_xhi5veU
HOUSE_ND01_CRAMER_GOVERNOR_SCHAFER	OzS8qf9rOy0
HOUSE_ND01_CRAMER_KNOW_HOW_IMPORTANT	KX6XFh82DOw
HOUSE_ND01_CRAMER_MY_POSITION_ON_ENERGY	dS96EbMSIqQ
HOUSE_ND01_CRAMER_THERE_FOR_YOU	
HOUSE_ND01_CRAMER_THE_ECONOMY	2JDwDtrLG7Y
HOUSE_ND01_GULLESON&NDDP_BYRON_DORGAN_ENDORSEMENT	GaqCaVF6KLE
HOUSE_ND01_GULLESON&NDDP_CRAMER_HAULED_INTO_COURT	_kfA2K5WPNo
HOUSE_ND01_GULLESON_INDEPENDENCE	z77mEpHIjbE
HOUSE_ND01_GULLESON_VALUES	QKai-UC9Hqo
HOUSE_NH01_GUINTA&NRCC_VETERANS	
HOUSE_NH01_GUINTA_FUTURE	RrybEyDEgJo
HOUSE_NH01_GUINTA_JOBS	KTzpIxRdago
HOUSE_NH01_GUINTA_SAME_OLD_CAROL	
HOUSE_NH01_GUINTA_SHEA-PORTER_BETRAYED_OUR_TRUST	
HOUSE_NH01_SHEA-PORTER_DEBT	iRQA8mTtQq0
HOUSE_NH01_SHEA-PORTER_GUINTA_CORRUPT	bF3IJIEhg8w
HOUSE_NH01_SHEA-PORTER_GUINTA_WOULD_GUT	2GXgbHvU4yU
HOUSE_NH02_BASS&NRCC_RUN_ANNIE_RUN	XwLciI3moMk
HOUSE_NH02_BASS_AMERICA_FACES_REAL_CHALLENGES	cfbLS-rNAHI
HOUSE_NH02_BASS_ANNIE_DANCING	Cxe7xYO2IlI
HOUSE_NH02_BASS_KUSTER_GOT_THE_GRABS	Rjoz0GzuvWI
HOUSE_NH02_BASS_KUSTER_HAS_THE_NERVE	9vBTdglZnso
HOUSE_NH02_BASS_KUSTER_NOT_WORKING_FOR_ANY_OF_US	FCuvD1pebuA
HOUSE_NH02_BASS_KUSTER_STILL_RUNNING	RNfPma94gpA
HOUSE_NH02_BASS_KUSTER_WANTS_TO_RAISE_TAXES	
HOUSE_NH02_BASS_RUN_ANNIE_RUN	XwLciI3moMk
HOUSE_NH02_BASS_WOMEN'S_ISSUES	TcrFjmUGZ6k
HOUSE_NH02_KUSTER_BASS_DOESN'T_GET_IT	fIVGlcpsVxM
HOUSE_NH02_KUSTER_BASS_GETS_CAUGHT	CVcD9mSzGEE
HOUSE_NH02_KUSTER_BASS_HABITAT	YDb6DnPm6lo
HOUSE_NH02_KUSTER_BASS_SAME_OLD_POLITICS	uUALUWyTQRM
HOUSE_NH02_KUSTER_BEV	HwarEHeIJQk
HOUSE_NH02_KUSTER_JANICE_KELBLE	SJ8lC6pj1co
HOUSE_NH02_KUSTER_REALLY_STRUGGLING	TWVjLjUa_TY
HOUSE_NH02_KUSTER_YANKEE	BpylpJIx1UY
HOUSE_NJ03_ADLER_BASIC_PREVENTIVE_HEALTHCARE	hcjQl8QyRf8
HOUSE_NJ03_RUNYAN_ADLER_TEN_MILLION_IN_NEW_SPENDING_15	
HOUSE_NJ03_RUNYAN_ADLER_VOTED_TO_INCREASE_PROPERTY_TAXES_15	
HOUSE_NJ03_RUNYAN_GROUPS_AGREE_ON_ONE_THING	plJ0qqSPAH4
HOUSE_NM01_ARNOLD-JONES_LUJAN-GRISHAM_WILL_SAY_ANYTHING	
HOUSE_NM01_ARNOLD-JONES_PUBLIC_SERVICE	
HOUSE_NM01_ARNOLD-JONES_SACRED_PROMISE	GtaZ_pqn4Jc
HOUSE_NM01_ARNOLD-JONES_THE_AMERICA_WE_ALL_BELIEVE_IN	HF6i_-8k_co
HOUSE_NM01_ARNOLD-JONES_THE_AMERICA_WE_ALL_BELIEVE_IN_REV	HF6i_-8k_co
HOUSE_NM01_ARNOLD-JONES_THE_AMERICA_WE_ALL_BELIEVE_IN_REV_2	HF6i_-8k_co
HOUSE_NM01_GRISHAM_CLOCK	hC04bmgAwk4
HOUSE_NM01_GRISHAM_CLOCK_REV	hC04bmgAwk4
HOUSE_NM01_GRISHAM_SERVED	
HOUSE_NM01_GRISHAM_SERVED_REV	
HOUSE_NM01_GRISHAM_STAND_UP	HjByN3T2gMg
HOUSE_NM01_GRISHAM_UNDERCOVER	GkWYCWBKoro
HOUSE_NM01_LUJAN-GRISHAM_THE_VOTES_ARE_IN	dbzeXcdUEso
HOUSE_NM01_LUJAN-GRISHAM_TRACE	fvH5JP5ACR0
HOUSE_NM01_LUJAN-GRISHAM_TRACE_SP	alxUEu6QNlQ
HOUSE_NM01_LUJAN-GRISHAM_WOMEN'S_OWN_DECISIONS	Pzepu1vdv78
HOUSE_NM01_LUJAN-GRISHAM_WOMEN'S_OWN_DECISIONS_SP	m2J_D8hhjGw
HOUSE_NM02_PEARCE_OUR_VETERANS_WHERE_THERE_FOR_US	g2xpUyRYs30
HOUSE_NM02_PEARCE_UNEMPLOYED_TRAPPED_STRUGGLING	aGe6CrFG6lo
HOUSE_NM03_BYRD_BIO	9ziViXyF9yU
HOUSE_NM03_BYRD_WE_GIVE_EVERYTHING_WE_HAVE	lSOP8tt6GdM
HOUSE_NV01_TITUS_DREAM_ACT_SP	nM3x2mR6y2w
HOUSE_NV03_HECK_ABSOLUTE_BEST	sjuEKXgZW4w
HOUSE_NV03_HECK_HOMES	aCfeU8OnhiI
HOUSE_NV03_HECK_LISA_IN_MY_FIRST_MARRIAGE	
HOUSE_NV03_HECK_MEDICARE	n6O_Nx6cWos
HOUSE_NV03_HECK_OCEGUERA_ATTACK_AD	
HOUSE_NV03_HECK_OCEGUERA_NO_SHAME	
HOUSE_NV03_HECK_OCEGUERA_SINKS_EVEN_LOWER	
HOUSE_NV03_HECK_TIMES_OF_CRISIS	
HOUSE_NV03_HECK_TIMES_OF_CRISIS_SP	
HOUSE_NV04_HORSFORD&DCCC_BACK_TO_WORK	Q_-ak2cEtOg
HOUSE_NV04_HORSFORD&DCCC_KNOW_WHAT_NEEDS_TO_BE_DONE	AM33Xk301Rk
HOUSE_NV04_HORSFORD&DCCC_OVERCOMING_ADVERSITY	gQ_mmbGm2zk
HOUSE_NV04_HORSFORD&DCCC_TARKANIAN_CRAZY_RADICALS	MctcInfJ91o
HOUSE_NV04_HORSFORD&DCCC_TARKANIAN_HIDING	
HOUSE_NV04_HORSFORD_DRIVE	49haJ4MRuK4
HOUSE_NV04_TARKANIAN_GAME_PLAN	EhlAQbyCIW0
HOUSE_NV04_TARKANIAN_KNOWS_HOW_TO	wHePYc5Dz9E
HOUSE_NV04_TARKANIAN_KNOWS_WHO_WE_ARE	
HOUSE_NV04_TARKANIAN_WE'VE_ALL_HEARD_THE_EMPTY_PROMISES	Qs_7KCjpImQ
HOUSE_NY04_MCCARTHY_SHE_KNOWS	JN11AOvXnoI
HOUSE_NY18_MALONEY&DCCC_HAYWORTH_WORKS_FOR_TEA_PARTY_EXTREMISTS	7VpuJMvwm1Y
HOUSE_NY18_MALONEY_BUILT_A_BUSINESS_15	0ZMP90pEUvc
HOUSE_NY18_MALONEY_HAYWORTH_RADICAL_RECORD	l0mRRJ8Zb2A
HOUSE_NY18_MALONEY_HAYWORTH_WORKS_FOR_TEA_PARTY_EXTREMISTS	7VpuJMvwm1Y
HOUSE_NY19_GIBSON&NRCC_LIE_OF_THE_YEAR	
HOUSE_NY19_GIBSON_SCHREIBMAN'S_CAMPAIGN_MISLEADING	MLwcD641iWU
HOUSE_NY19_GIBSON_SERVE	
HOUSE_NY19_GIBSON_SERVE_60	
HOUSE_NY19_GIBSON_TRUST	tpMRq4WD7fA
